ID,Height,Age,Weight
90192,183.0,24.0,70.0
90331,184.0,21.0,74.0
90922,184.0,31.0,72.0
91361,196.0,22.0,90.0
91787,188.0,30.0,116.0
91871,183.0,24.0,72.0
92136,185.0,23.0,72.0
92691,174.0,31.0,66.0
92710,176.0,27.0,66.0
92971,193.0,23.0,93.0
93329,167.0,22.0,60.0
93365,172.0,31.0,72.0
94122,180.0,25.0,80.0
94235,174.0,38.0,64.0
94343,177.0,24.0,67.0
94459,188.0,29.0,84.0
94469,185.0,26.0,73.0
94650,175.0,27.0,68.0
94696,185.0,29.0,84.0
94777,190.0,21.0,76.0
95110,172.0,25.0,65.0
95110,172.0,29.0,65.0
95140,188.0,25.0,65.0
95426,181.0,26.0,64.0
95602,171.0,21.0,63.0
95683,183.0,27.0,73.0
96301,190.0,22.0,73.0
96302,193.0,20.0,74.0
96614,191.0,33.0,93.0
96625,188.0,37.0,110.0
96628,188.0,24.0,77.0
96628,188.0,28.0,77.0
96644,170.0,32.0,63.0
97151,187.0,21.0,83.0
97270,182.0,24.0,71.0
97388,190.0,23.0,88.0
97661,175.0,24.0,68.0
97822,175.0,25.0,70.0
97822,175.0,29.0,70.0
97832,183.0,28.0,65.0
97925,180.0,22.0,74.0
98143,180.0,20.0,61.0
98650,178.0,20.0,66.0
99139,190.0,26.0,105.0
99139,190.0,34.0,105.0
99354,178.0,25.0,64.0
99727,173.0,27.0,61.0
99753,180.0,31.0,65.0
99753,180.0,34.0,65.0
99895,173.0,21.0,67.0
100097,184.0,20.0,80.0
100254,193.0,24.0,84.0
100254,193.0,24.0,84.0
100317,178.0,25.0,68.0
100317,178.0,25.0,68.0
100388,190.0,27.0,95.0
100464,174.0,19.0,63.0
100480,178.0,22.0,75.0
100480,178.0,30.0,75.0
100653,190.0,24.0,75.0
100682,199.0,29.0,110.0
100682,199.0,33.0,110.0
100730,187.0,33.0,112.0
101290,173.0,23.0,68.0
101290,173.0,23.0,68.0
101292,188.0,27.0,82.0
101412,188.0,24.0,74.0
101474,178.0,22.0,64.0
101483,191.0,21.0,80.0
101577,185.0,22.0,79.0
101594,188.0,23.0,78.0
102024,192.0,24.0,92.0
102421,162.0,21.0,54.0
103041,183.0,25.0,68.0
103124,185.0,25.0,71.0
103273,180.0,23.0,76.0
103274,190.0,23.0,76.0
103274,190.0,27.0,76.0
103597,174.0,24.0,68.0
103672,183.0,28.0,90.0
103686,188.0,25.0,92.0
103792,176.0,26.0,70.0
103864,167.0,29.0,55.0
104098,193.0,23.0,112.0
104586,183.0,25.0,70.0
104592,180.0,31.0,64.0
105113,174.0,23.0,70.0
105164,178.0,26.0,64.0
105164,178.0,34.0,64.0
105393,191.0,26.0,82.0
105429,188.0,26.0,78.0
105457,187.0,23.0,84.0
105640,173.0,18.0,58.0
106265,184.0,22.0,95.0
106561,188.0,21.0,80.0
106726,200.0,23.0,93.0
106908,177.0,25.0,69.0
107033,187.0,18.0,82.0
107033,187.0,26.0,82.0
107077,183.0,24.0,100.0
107151,199.0,22.0,115.0
107617,184.0,27.0,66.0
107643,193.0,28.0,110.0
107643,193.0,32.0,110.0
107842,201.0,28.0,83.0
108072,183.0,25.0,80.0
108227,179.0,23.0,67.0
108738,176.0,22.0,63.0
109018,174.0,26.0,68.0
109034,185.0,27.0,87.0
109331,178.0,23.0,73.0
109360,186.0,27.0,80.0
109410,178.0,25.0,73.0
109634,187.0,23.0,83.0
109824,183.0,22.0,75.0
109997,178.0,24.0,61.0
109997,178.0,28.0,61.0
110125,181.0,28.0,67.0
110213,190.0,23.0,84.0
110260,185.0,21.0,106.0
110260,185.0,25.0,106.0
110260,185.0,33.0,106.0
110388,168.0,21.0,58.0
110388,168.0,25.0,58.0
110475,198.0,23.0,83.0
110477,177.0,21.0,80.0
110477,177.0,25.0,80.0
110647,189.0,24.0,81.0
110729,183.0,25.0,80.0
110868,186.0,28.0,76.0
111505,200.0,19.0,84.0
111505,200.0,23.0,84.0
111540,180.0,26.0,68.0
111695,186.0,26.0,128.0
111948,174.0,25.0,62.0
112011,178.0,30.0,76.0
112036,180.0,30.0,72.0
112207,178.0,27.0,69.0
112238,180.0,20.0,72.0
112269,187.0,28.0,79.0
112331,188.0,23.0,73.0
112403,185.0,23.0,70.0
112418,191.0,24.0,84.0
112440,173.0,28.0,73.0
112543,179.0,25.0,80.0
112772,168.0,22.0,53.0
112800,171.0,29.0,63.0
112880,175.0,33.0,63.0
112966,165.0,26.0,73.0
113459,168.0,26.0,72.0
113472,185.0,18.0,81.0
113752,177.0,24.0,71.0
113753,187.0,22.0,76.0
114307,187.0,28.0,79.0
114323,190.0,19.0,84.0
114565,180.0,19.0,68.0
114588,182.0,23.0,78.0
114604,180.0,25.0,73.0
114611,185.0,28.0,80.0
114710,180.0,21.0,71.0
114822,174.0,23.0,64.0
115148,178.0,23.0,65.0
115171,178.0,19.0,73.0
115470,197.0,18.0,81.0
115470,197.0,22.0,81.0
115486,184.0,38.0,110.0
115509,198.0,21.0,117.0
115697,182.0,26.0,62.0
115992,191.0,23.0,123.0
116102,181.0,20.0,68.0
116102,181.0,24.0,68.0
116191,178.0,28.0,68.0
116295,179.0,28.0,76.0
116295,179.0,32.0,76.0
116331,175.0,22.0,63.0
117552,184.0,25.0,77.0
117552,184.0,29.0,77.0
118133,178.0,23.0,58.0
118133,178.0,27.0,58.0
118133,178.0,31.0,58.0
118215,191.0,23.0,120.0
118220,196.0,31.0,120.0
118509,168.0,25.0,47.0
118510,183.0,28.0,70.0
118633,193.0,26.0,75.0
118780,188.0,28.0,80.0
118855,188.0,21.0,84.0
118855,188.0,29.0,84.0
118855,188.0,33.0,84.0
118870,188.0,22.0,81.0
118870,188.0,26.0,81.0
118937,183.0,23.0,80.0
118937,183.0,23.0,80.0
119106,186.0,20.0,78.0
119147,174.0,23.0,62.0
119147,174.0,23.0,62.0
119229,186.0,22.0,78.0
119268,182.0,27.0,62.0
119268,182.0,31.0,62.0
119667,193.0,22.0,78.0
119676,187.0,22.0,84.0
119808,196.0,19.0,88.0
119808,196.0,23.0,88.0
119898,184.0,21.0,92.0
119898,184.0,25.0,92.0
119900,168.0,27.0,55.0
119943,182.0,24.0,78.0
119949,188.0,23.0,80.0
119949,188.0,27.0,80.0
119961,183.0,27.0,89.0
120054,188.0,26.0,90.0
120134,158.0,25.0,45.0
120385,194.0,25.0,118.0
120441,180.0,21.0,76.0
120562,184.0,26.0,80.0
120750,178.0,25.0,72.0
120780,181.0,24.0,59.0
120781,167.0,25.0,60.0
121078,187.0,29.0,87.0
121356,193.0,32.0,125.0
121580,180.0,21.0,72.0
121637,188.0,25.0,84.0
121660,191.0,25.0,80.0
121660,191.0,29.0,80.0
122374,163.0,24.0,54.0
122393,180.0,23.0,75.0
122439,188.0,30.0,92.0
122581,188.0,27.0,82.0
122606,188.0,24.0,72.0
122609,175.0,24.0,72.0
122666,179.0,30.0,66.0
123034,203.0,28.0,120.0
123088,185.0,18.0,82.0
123088,185.0,22.0,82.0
123155,182.0,18.0,76.0
123205,192.0,26.0,67.0
123288,178.0,26.0,74.0
123628,175.0,21.0,68.0
123648,190.0,25.0,73.0
124002,186.0,21.0,80.0
124013,172.0,28.0,66.0
124089,185.0,23.0,78.0
124089,185.0,27.0,78.0
124241,191.0,22.0,76.0
124241,191.0,22.0,76.0
125325,189.0,27.0,140.0
125359,184.0,24.0,64.0
125422,188.0,22.0,102.0
125730,175.0,28.0,70.0
125943,173.0,25.0,70.0
126277,188.0,31.0,77.0
126301,188.0,20.0,83.0
126475,181.0,24.0,73.0
126777,180.0,23.0,60.0
126777,180.0,23.0,60.0
126777,180.0,26.0,60.0
126777,180.0,26.0,60.0
126950,193.0,26.0,126.0
127190,184.0,20.0,74.0
127553,186.0,25.0,88.0
127580,178.0,34.0,68.0
127973,175.0,26.0,58.0
128007,186.0,24.0,65.0
128033,183.0,19.0,90.0
128039,191.0,22.0,89.0
128112,183.0,24.0,74.0
128283,185.0,24.0,120.0
128646,180.0,20.0,62.0
128646,180.0,24.0,62.0
128675,163.0,21.0,51.0
128757,188.0,20.0,71.0
128757,188.0,24.0,71.0
128757,188.0,24.0,71.0
128773,185.0,26.0,83.0
128997,184.0,24.0,83.0
129022,190.0,22.0,88.0
129022,190.0,22.0,88.0
129329,176.0,29.0,63.0
129329,176.0,32.0,63.0
129338,175.0,18.0,71.0
129356,200.0,22.0,120.0
129523,183.0,28.0,86.0
129523,183.0,28.0,86.0
129659,193.0,24.0,93.0
129704,191.0,29.0,86.0
129759,200.0,21.0,82.0
129943,187.0,21.0,76.0
130043,180.0,27.0,71.0
130059,185.0,23.0,76.0
130059,185.0,23.0,76.0
130059,185.0,23.0,76.0
130059,185.0,27.0,76.0
130471,193.0,25.0,115.0
130471,193.0,33.0,115.0
130565,178.0,28.0,68.0
130582,175.0,25.0,72.0
130657,178.0,22.0,69.0
130695,185.0,22.0,75.0
130704,183.0,22.0,81.0
130704,183.0,26.0,81.0
130714,187.0,21.0,77.0
130734,183.0,25.0,68.0
130734,183.0,33.0,68.0
131029,194.0,28.0,77.0
131029,194.0,32.0,77.0
131230,175.0,27.0,60.0
131283,170.0,36.0,54.0
131283,170.0,40.0,54.0
131331,178.0,19.0,70.0
131336,176.0,26.0,88.0
131541,188.0,25.0,136.0
131609,181.0,23.0,77.0
131638,183.0,22.0,66.0
131847,173.0,24.0,70.0
132276,177.0,24.0,70.0
132469,180.0,27.0,80.0
132774,175.0,21.0,56.0
132785,185.0,21.0,75.0
132960,162.0,28.0,53.0
132960,162.0,36.0,53.0
133194,195.0,23.0,93.0
133202,190.0,19.0,79.0
133205,175.0,31.0,67.0
133219,194.0,25.0,82.0
133222,178.0,25.0,67.0
133222,178.0,29.0,67.0
133512,175.0,30.0,75.0
134003,172.0,23.0,69.0
134080,182.0,29.0,72.0
134080,182.0,29.0,72.0
134278,185.0,22.0,86.0
134278,185.0,26.0,86.0
134278,185.0,30.0,86.0
134948,173.0,28.0,69.0
135095,192.0,24.0,120.0
135164,186.0,23.0,88.0
135409,175.0,20.0,62.0
135544,175.0,21.0,70.0
